ID,Original,Tradução
JOURNAL_Lore_Drops/Garou_D5,"Before your grandfather had teeth, there was a king who was stronger than all his rivals.

King Rolthar was mighty, proud and gifted with cunning. Moon after moon, challengers would throw themselves at him, and each fell before the hour passed. He was beloved by his citizens, a wise king who kept our people strong.

Yet his strength was so great that none could match him, and it birthed a melancholy he could not escape. He sought foes that might prove a challenge. Seeking a victory worthy of praise.

He chose to face the dragon. Velgar was the strongest warrior in the realm. Rolthar spent months in preparation, crafted a blade of iron and sounded the challenge horn.

The dragon was too strong, his scales too solid, yet the king refused to relent. When Rolthar’s strength finally faltered, and his last breath escaped, he still held his blade.

Velgar slew Rolthar, as all strongest must, and brought the body home. “This warrior is the pride of your people,” he told the tribe, “give him a burial worthy of his strength.” His resting place now sits high on the mountain, watching over us.

Remember King Rolthar, little pups, for the worthy must never be forgotten.","Antes de seu avô ter dentes, havia um rei que era mais forte do que todos os seus rivais.

O rei Rolthar era poderoso, orgulhoso e talentoso com astúcia. Lua após lua, os desafiantes se jogavam nele, e cada um caía antes da hora passada. Ele era amado por seus cidadãos, um rei sábio que manteve nosso povo forte.

No entanto, sua força era tão grande que ninguém conseguia combinar com ele, e ele nasceu uma melancólica que ele não podia escapar. Ele procurou inimigos que pudessem ser um desafio. Buscando uma vitória digna de louvor.

Ele escolheu enfrentar o dragão. Velgar foi o guerreiro mais forte do reino. Rolthar passou meses em preparação, criou uma folha de Ferro e soou o chifre do desafio.

O dragão era forte demais, suas escalas sólidas, mas o rei se recusou a ceder. Quando a força de Rolthar finalmente vacilou e seu último suspiro escapou, ele ainda segurava sua lâmina.

Velgar matou Rolthar, como todo o mais forte deve, e trouxe o corpo para casa. ""Este guerreiro é o orgulho do seu povo"", disse ele à tribo, ""dê a ele um enterro digno de sua força"". Seu lugar de descanso agora fica no alto da montanha, cuidando de nós.

Lembre-se do rei Rolthar, pequenos filhotes, pois os dignos nunca devem ser esquecidos."
JOURNAL_Lore_Drops/Goblin_B5,"Big high war god has left us. Big high war god ran away.
But you can’t run away, that illegal. Big high war god said so. What do we do when big high war god say one thing, then big high war god do another? I ask priest, priest said he a baker now – not a very good one, he burns the bread.
All priests very confused and argue over answer. We decide that since dragon won against the big high war god, then dragon must be stronger than big high war god. Which means now we worship dragon, because that’s how faith works.
Religion very confusing, can see why priest become a baker even if priest can’t bake.
Going to workship dragon now, maybe he make us dragons too? I bet goblin dragons would be strongest dragons of all.
Velgar is new big high war god. Glory be to Velgar.
I hope new god isn’t hungry.","Big High War Deus nos deixou. Grande Guerra High Deus fugiu.

Mas você não pode fugir, tão ilegal. Big High War Deus disse isso. O que fazemos quando a grande guerra alta de Deus diz uma coisa, então a grande guerra de Deus faz outra? Pergunto ao padre, o padre disse que ele é um padeiro agora-não muito bom, ele queima o pão.

Todos os padres são muito confusos e discutem sobre a resposta. Decidimos que, como Dragon venceu contra o grande Deus da Guerra High, o dragão deve ser mais forte que a grande guerra de Deus. O que significa agora que adoramos dragão, porque é assim que a fé funciona.

A religião muito confusa, pode ver por que o padre se torna um padeiro, mesmo que o padre não possa assar.

Indo para o dragão de trabalho agora, talvez ele nos faça dragões também? Aposto que os dragões do Goblin seriam dragões mais fortes de todos.

Velgar é um novo grande de Deus da Guerra High. Glória seja para Velgar.

Espero que o novo Deus não esteja com fome."
JOURNAL_Lore_Drops/DragonAttack_A2_DisplayName,Bloodstained Journal,Jornal manchado de sangue
JOURNAL_Lore_Drops/Abyssal_F1_DisplayName,Bloodstained Page,Página manchada de sangue
JOURNAL_Lore_Drops/Dragonkin_E2_DisplayName,Dragonkin Diary Page,Página do diário de Dragonkin
JOURNAL_Lore_Drops/Dragonkin_E1_DisplayName,Dragonkin Journal Page,Página do diário de Dragonkin
JOURNAL_Lore_Drops/Dragonkin_E4_DisplayName,Dragonkin Notebook Page,Página de notebook Dragonkin
JOURNAL_Lore_Drops/Guthix_C2_DisplayName,Druid's Memoirs,Memórias de Druid
JOURNAL_Lore_Drops/CastleExtra_2_Name,Duke's Diary,Diário de Duke
JOURNAL_Lore_Drops/DragonAttack_A1_DisplayName,Dust-covered Diary,Diário coberto de poeira
JOURNAL_Lore_Drops/Garou_D5_DisplayName,Elder's Storybook Page,Página do livro de histórias de Elder
JOURNAL_Lore_Drops/Guthix_C3,"Even gods make mistakes, though his bring him laughter. Even as the lab explodes, Guthix’s latest experiment brings him almost child-like joy.

We pick ourselves up from the rubble and are met by mischievous giggles. There is a whimsiness in him that is usually crushed by a hidden melancholy, but now the mirth is on full display.

All over a rock. A piece of stone that he found hovering in the air as if it found gravity disdainful. He was fascinated immediately, sensing in it a potential our mortal gaze could not see.

Over the months, he has poured into the stone what energies he can gather. Guthix believes that the elements themselves can be tamed within the rock.

We knew he was serious when he brought the great stone with him. Power radiates from it, and there’s a pressure to it like it’s the wall of a dam, and it’s about ready to burst. But it worked, and Guthix laughed with glee when he bound the very air itself into the rock.

He gave it to me, and I cast my first spell. A miracle in the palm of my hand.

Glory to Guthix.","Até os deuses cometem erros, embora lhe tragam risos. Mesmo quando o laboratório explode, o último experimento de Guthix traz para ele quase uma alegria infantil.

Nós nos pegamos dos escombros e somos recebidos por risadinhas travessadas. Há um caprichoso nele que geralmente é esmagado por uma melancolia escondida, mas agora a alegria está em exibição total.

Em todo o rock. Um pedaço de Pedra que ele encontrou pairando no ar como se encontrasse a gravidade desdenhosa. Ele ficou fascinado imediatamente, sentindo nele um potencial que nosso olhar mortal não podia ver.

Ao longo dos meses, ele derramou a pedra que energias pode reunir. Guthix acredita que os próprios elementos podem ser domados dentro da rocha.

Sabíamos que ele estava falando sério quando trouxe a grande Pedra com ele. O poder irradia dele, e há uma pressão como se fosse a parede de uma represa, e está pronto para estourar. Mas funcionou, e Guthix riu com alegria quando ele amarrou o próprio ar na rocha.

Ele me deu, e eu lancei meu primeiro feitiço. Um milagre na palma da minha mão.

Glória para Guthix."
JOURNAL_Lore_Drops/Guthix_C5_DisplayName,Forgotten Diary,Diário esquecido
JOURNAL_Lore_Drops/Garou_D2_DisplayName,Garou Writings,Escritos de Garou
JOURNAL_Lore_Drops/Goblin_B1_DisplayName,Grimey Parchment,Pergaminho sujo
JOURNAL_Lore_Drops/Goblin_B2_DisplayName,Grubby Note,Nota suja
JOURNAL_Lore_Drops/Goblin_B1,"Haha, I am writing on this paper thing, like a human. I am funny. Other goblins laugh. This place is place for adventurers and heroes. Big shiny armour and swords that aren’t as rusted as they should be. Silly humans used to come here and pat each other on the back for not being eaten by a monster today. Then they would be sad when eaten by a monster tomorrow. They all stupid. Best way to not be eaten by a monster, is to not be near a monster’s mouth. You run in the other direction, or you gang up on the monster with lots and lots of friends. If someone eaten, better chances it not you if there are lots of you. See, goblins smart. Humans stupid. Writing stupid too. What is point of words on page, when words could be said out loud? Humans say pen mightier than sword, but I don’t think it would parry mine very well. Maybe it’s magic? I should test. I will ask Mucktooth to fight me with it. I bet he die. He died. Pen is rubbish. Sword much better.","Haha, estou escrevendo sobre esta coisa de papel, como um humano. Eu sou engraçado. Outros goblins riem. Este lugar é um lugar para aventureiros e heróis. Grandes armaduras brilhantes e espadas que não estão tão enferrujadas quanto deveriam. Os humanos tolos costumavam vir aqui e dar um tapinha nas costas por não serem comidos por um monstro hoje. Então eles ficariam tristes quando comidos por um monstro amanhã. Todos eles são estúpidos. A melhor maneira de não ser comido por um monstro é não estar perto da boca de um monstro. Você corre na outra direção ou se usa no monstro com muitos e muitos amigos. Se alguém comeu, é melhor ter que você não é você se houver muitos de vocês. Veja, Goblins Smart. Humanos estúpidos. Escrevendo estúpido também. Qual é o ponto das palavras na página, quando as palavras podem ser ditas em voz alta? Os seres humanos dizem caneta mais poderosa que a espada, mas não acho que isso desviaria muito bem o meu. Talvez seja mágico? Eu deveria testar. Vou pedir a Mucktooth para lutar comigo com isso. Aposto que ele morre. Ele morreu. A caneta é lixo. Espada muito melhor."
JOURNAL_Lore_Drops/Dragonkin_E4,"I despise the rambling of seers. Viika persists with their inscrutable announcements of something sinister to come yet lacks the ability to make their meaning clear. Lacrussa fusses over their sibling as they have their little meltdown while irritating me with their lack of clarity. Precision is important. Vagueness helps no one and causes more harm than good. Seers never understood this. I remember speaking to Kranon once, long before his fall, and he laughed with me about the eccentricities of the timeswept. He explained how they exist in moments of their lives other than the ones we are bound to, lost in eddies of temporal currents while the rest of us are anchored in place. It seems like a cruel existence, to be certain, but that does not make up for the frustration they create. What do they mean when they say, “the blood makes her hunger”? What does that even mean? Who are these “warriors from across the sea” that will “put an end to her vengeance”. Who is “her”? Who are they? What in creation is the seer talking about?
Enough. I’m done. I leave Lacrussa to her sibling’s nonsense. I have more pressing things to do.","Eu desprezo a divagação de videntes. Viika persiste com seus anúncios inescrutáveis de algo sinistro por vir, mas não tem a capacidade de deixar seu significado claro. Lacrussa se preocupa com o irmão enquanto eles têm seu pequeno colapso enquanto me irritam com a falta de clareza.

A precisão é importante. A imprecisão não ajuda ninguém e causa mais mal do que bem. Seers nunca entenderam isso. Lembro-me de falar com Kranon uma vez, muito antes de sua queda, e ele riu comigo sobre as excentricidades do Times Wept. Ele explicou como eles existem em momentos de suas vidas, além dos que estamos vinculados, perdidos em redemoinhos de correntes temporais, enquanto o resto de nós está ancorado no lugar.

Parece uma existência cruel, para ter certeza, mas isso não compensa a frustração que eles criam.

O que eles significam quando dizem: ""O sangue a faz fome""? O que isso significa? Quem são esses ""guerreiros do outro lado do mar"" que ""acabarão com sua vingança"". Quem é ""ela""? Quem são eles? Do que na criação está o vidente falando?

Suficiente. Terminei. Deixo Lacrussa para o absurdo de seu irmão. Eu tenho mais coisas prementes a fazer."
JOURNAL_Lore_Drops/Garou_D2,"I do not understand this concept of hate. The god of the greenskins feels it toward us with such a ferocity that you would think he was preparing for the hunt. I could respect that, but it isn’t his way.

Instead of chasing us down or challenging our strongest, he sits in fortified battlements and sends an unending river of green-skinned warriors to smash against our defences. Even the smallest pup has slain a dozen of the vermin, yet their numbers seem almost endless, and there are always more to kill.

This relentless assault continues through the day and the night. As we rest, their sacrifice continues. As we tire, they gain ground. When we sleep, they push forward. We are losing this war, and it is not because of strength.

I asked the goddess why they do this. What honour is there in such a shameful display? She says it is because he is jealous of us. Enraged by some slight we inflicted, some aeons ago, on a world far from here.

He hates with such fury that he would see his own people slaughtered just to wound us. A single drop of our blood, for oceans of theirs.","Eu não entendo esse conceito de ódio. O Deus dos Greenskins sente isso em nossa direção com uma ferocidade que você pensaria que ele estava se preparando para a caçada. Eu poderia respeitar isso, mas não é o caminho dele.

Em vez de nos perseguir ou desafiar o nosso mais forte, ele senta-se em batalhas fortificadas e envia um rio sem fim de guerreiros de pele verde para esmagar nossas defesas. Até o menor filhote matou uma dúzia dos vermes, mas seus números parecem quase intermináveis, e sempre há mais para matar.

Esse ataque implacável continua durante o dia e a noite. Enquanto descansamos, o sacrifício deles continua. Enquanto nos cansamos, eles ganham terreno. Quando dormimos, eles avançam. Estamos perdendo essa guerra, e não é por força.

Perguntei à deusa por que eles fazem isso. Que honra existe em uma exibição tão vergonhosa? Ela diz que é porque ele está com ciúmes de nós. Enfurecido por algumas leves que infligimos, algumas eas atrás, em um mundo longe daqui.

Ele odeia com tanta fúria que veria seu próprio povo matado apenas para nos ferir. Uma única gota de nosso sangue, para os oceanos deles."
JOURNAL_Lore_Drops/DragonAttack_A4,"I don't remember the date, Fentuary maybe? 4265

I know there’s no real reason to write this. No one’s going to read it. It’ll rot to nothing in time, even with the druid’s and their silly little rites. I think I’m just writing in this journal, because I want to take these memories out of my head and put them somewhere else. If I do that, maybe, just maybe, I can have one night’s sleep without hearing the screams.

The village is gone. Velgar, a great dragon, green as the grass, killed everyone who lived there. Nothing left but cinders and screaming spectres.

There was peace for a while, with the garou and their dragon army. We called a truce and the garou accepted, as long as we each kept to ourselves. For decades it held, and we almost forgot about battle, until we felt the ripple on the wind as a goddess died.

That’s when we knew that a new war was coming.

No, not a war. This was a massacre; we never stood a chance. Kuldra’s forces unleashed hate wreathed flames, and entire settlements vanished overnight. Goblin, human, gone in an instant.

Perhaps we deserved it.","Eu não me lembro da data, talvez? 4265

Eu sei que não há motivo real para escrever isso. Ninguém vai lê-lo. Ele apodrecerá para nada a tempo, mesmo com os druidas e seus pequenos ritos bobos. Acho que estou apenas escrevendo neste diário, porque quero tirar essas memórias da minha cabeça e colocá-las em outro lugar. Se eu fizer isso, talvez, apenas talvez, eu possa dormir uma noite sem ouvir os gritos.

A vila se foi. Velgar, um grande dragão, verde como a grama, matou todos que moravam lá. Nada restante além de Cinders e espectros gritando.

Houve paz por um tempo, com o Garou e seu exército de dragão. Chamamos uma trégua e os Garou aceitaram, desde que cada um de nós tenha mantido para nós mesmos. Durante décadas, mantinha, e quase esquecemos a batalha, até que sentimos a ondulação ao vento quando uma deusa morreu.

Foi quando sabíamos que uma nova guerra estava chegando.

Não, não uma guerra. Este foi um massacre; Nós nunca tivemos uma chance. As forças de Kuldra desencadearam chamas de ódio e assentamentos inteiros desapareceram da noite para o dia. Goblin, humano, foi um instante.

Talvez nós merecemos isso."
JOURNAL_Lore_Drops/Dragonkin_E1,"I have never understood my brethren’s calling to cower in the safety of dreams and let reality slip away. They choose to sleep, to pretend that our suffering does not exist. Pathetic. While they tremble like hatchlings in the cold, I look to the future. This continent could be home to a kingdom. A new start, a new Orthen. One not chained down by the weakness and arrogance of our elders. The first, great, Dragonkin empire?
The stone here is sturdy; magical energies imbue it with a strength unlike any other on this pitiful planet. They can be tamed and shaped, even made to defy gravity itself. The magic Rasthin showed us is more than just power; it’s understanding. I listen to the stone, and I know how to shape it. It’s as simple as reaching down and telling it how it should be. Now, thanks to the aggressive natures of the lesser races, I have a workforce. The beastmen are stupid and easily distracted, but they are strong and know how to work. They are excellent tools, and I shall use them to craft a monument worthy of the name Brakka.","Eu nunca entendi o chamado de meus irmãos para encolher-se na segurança dos sonhos e deixar a realidade escapar. Eles escolhem dormir, para fingir que nosso sofrimento não existe. Patético. Enquanto eles tremem como filhotes no frio, olho para o futuro. Este continente pode ser o lar de um reino. Um novo começo, um novo orten. Um não acorrentado pela fraqueza e arrogância de nossos anciãos. O primeiro império Dragonkin Great, Dragon?
A pedra aqui é resistente; Energias mágicas o imbuam com uma força diferente de qualquer outra neste planeta lamentável. Eles podem ser domados e moldados, até feitos para desafiar a própria gravidade. O Rasthin Magic nos mostrou é mais do que apenas poder; é entender. Eu ouço a pedra e sei como moldá-la. É tão simples quanto chegar e dizer como deveria ser. Agora, graças às naturezas agressivas das raças menores, tenho uma força de trabalho. Os bestas são estúpidos e facilmente distraídos, mas são fortes e sabem trabalhar. São excelentes ferramentas, e eu as usarei para criar um monumento digno do nome Brakka."
